Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Central African Republic,CAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Sub-Saharan Africa,Low income
Central African Republic,CAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,85.96516,Sub-Saharan Africa,Low income
Central African Republic,CAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,62.29851202,Sub-Saharan Africa,Low income
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,37.70148798,Sub-Saharan Africa,Low income
Central African Republic,CAF,Urban population growth (annual %),SP.URB.GROW,2000,2.881019737,Sub-Saharan Africa,Low income
Chad,TCD,Population density (people per sq. km of land area),EN.POP.DNST,2000,6.759921379,Sub-Saharan Africa,Low income
Chad,TCD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,8.103976308,Sub-Saharan Africa,Low income
Chad,TCD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,91.58375,Sub-Saharan Africa,Low income
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,78.34723092,Sub-Saharan Africa,Low income
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,21.65276908,Sub-Saharan Africa,Low income
Chad,TCD,Urban population growth (annual %),SP.URB.GROW,2000,3.587704646,Sub-Saharan Africa,Low income
Channel Islands,CHI,Population density (people per sq. km of land area),EN.POP.DNST,2000,748.030303,Europe & Central Asia,High income
Channel Islands,CHI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Europe & Central Asia,High income
Channel Islands,CHI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,Europe & Central Asia,High income
Channel Islands,CHI,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,69.54345743,Europe & Central Asia,High income
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,30.45654257,Europe & Central Asia,High income
Channel Islands,CHI,Urban population growth (annual %),SP.URB.GROW,2000,0.453263602,Europe & Central Asia,High income
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,2000,20.85133525,Latin America & Caribbean,High income
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,36.4970086,Latin America & Caribbean,High income
Chile,CHL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,14.616,Latin America & Caribbean,High income
Chile,CHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,13.72890875,Latin America & Caribbean,High income
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,86.27109125,Latin America & Caribbean,High income
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2000,1.54370926,Latin America & Caribbean,High income
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2000,134.492481,East Asia & Pacific,Upper middle income
China,CHN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,17.12694732,East Asia & Pacific,Upper middle income
China,CHN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,East Asia & Pacific,Upper middle income
China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,63.56797653,East Asia & Pacific,Upper middle income
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,36.43202347,East Asia & Pacific,Upper middle income
China,CHN,Urban population growth (annual %),SP.URB.GROW,2000,5.429369172,East Asia & Pacific,Upper middle income
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,2000,35.23202704,Latin America & Caribbean,Upper middle income
Colombia,COL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,36.05739012,Latin America & Caribbean,Upper middle income
Colombia,COL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,21.17683,Latin America & Caribbean,Upper middle income
Colombia,COL,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,25.65064298,Latin America & Caribbean,Upper middle income
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,74.34935702,Latin America & Caribbean,Upper middle income
Colombia,COL,Urban population growth (annual %),SP.URB.GROW,2000,2.284808546,Latin America & Caribbean,Upper middle income
Comoros,COM,Population density (people per sq. km of land area),EN.POP.DNST,2000,288.0601827,Sub-Saharan Africa,Lower middle income
Comoros,COM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Sub-Saharan Africa,Lower middle income
Comoros,COM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,64.49449,Sub-Saharan Africa,Lower middle income
Comoros,COM,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,71.96394878,Sub-Saharan Africa,Lower middle income
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,28.03605122,Sub-Saharan Africa,Lower middle income
Comoros,COM,Urban population growth (annual %),SP.URB.GROW,2000,1.720009252,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,Population density (people per sq. km of land area),EN.POP.DNST,2000,22.27892724,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,18.67076539,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,65.09912474,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,34.90087526,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Urban population growth (annual %),SP.URB.GROW,2000,4.670261728,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,Population density (people per sq. km of land area),EN.POP.DNST,2000,9.22795022,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,49.5188245,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,87.80583,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,41.10526197,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,58.89473803,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Urban population growth (annual %),SP.URB.GROW,2000,4.76927728,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,Population density (people per sq. km of land area),EN.POP.DNST,2000,77.1198394,Latin America & Caribbean,High income
Costa Rica,CRI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,26.20874568,Latin America & Caribbean,High income
Costa Rica,CRI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,12.69593,Latin America & Caribbean,High income
Costa Rica,CRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,40.9537621,Latin America & Caribbean,High income
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,59.0462379,Latin America & Caribbean,High income
Costa Rica,CRI,Urban population growth (annual %),SP.URB.GROW,2000,3.791304115,Latin America & Caribbean,High income
Cote d'Ivoire,CIV,Population density (people per sq. km of land area),EN.POP.DNST,2000,55.65724528,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,16.99247031,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,67.07658,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,56.9159935,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,43.0840065,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Urban population growth (annual %),SP.URB.GROW,2000,3.63755126,Sub-Saharan Africa,Lower middle income
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,2000,79.91669051,Europe & Central Asia,High income
Croatia,HRV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Europe & Central Asia,High income
Croatia,HRV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,0.4,Europe & Central Asia,High income
Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,44.31816807,Europe & Central Asia,High income
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,55.68183193,Europe & Central Asia,High income
Croatia,HRV,Urban population growth (annual %),SP.URB.GROW,2000,-0.905124044,Europe & Central Asia,High income
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,2000,103.4367691,Latin America & Caribbean,Upper middle income
Cuba,CUB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,19.67694259,Latin America & Caribbean,Upper middle income
Cuba,CUB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,2.15371,Latin America & Caribbean,Upper middle income
Cuba,CUB,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,24.36461639,Latin America & Caribbean,Upper middle income
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,75.63538361,Latin America & Caribbean,Upper middle income
Cuba,CUB,Urban population growth (annual %),SP.URB.GROW,2000,0.668514059,Latin America & Caribbean,Upper middle income
Curacao,CUW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Latin America & Caribbean,High income
Curacao,CUW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,Latin America & Caribbean,High income
Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,9.130785434,Latin America & Caribbean,High income
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,90.86921457,Latin America & Caribbean,High income
Curacao,CUW,Urban population growth (annual %),SP.URB.GROW,2000,-3.575615862,Latin America & Caribbean,High income
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,2000,102.5613636,Europe & Central Asia,High income
Cyprus,CYP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Europe & Central Asia,High income
Cyprus,CYP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,0.2,Europe & Central Asia,High income
Cyprus,CYP,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,31.22730332,Europe & Central Asia,High income
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,68.77269668,Europe & Central Asia,High income
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,2000,1.845893694,Europe & Central Asia,High income
Czechia,CZE,Population density (people per sq. km of land area),EN.POP.DNST,2000,132.7172641,Europe & Central Asia,High income
Czechia,CZE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,11.42897903,Europe & Central Asia,High income
Czechia,CZE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,0.05,Europe & Central Asia,High income
Czechia,CZE,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,25.99617435,Europe & Central Asia,High income
Czechia,CZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,74.00382565,Europe & Central Asia,High income
Czechia,CZE,Urban population growth (annual %),SP.URB.GROW,2000,-0.436473816,Europe & Central Asia,High income
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,2000,133.4904,Europe & Central Asia,High income
Denmark,DNK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,20.17244311,Europe & Central Asia,High income
Denmark,DNK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,0,Europe & Central Asia,High income
Denmark,DNK,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,14.90000153,Europe & Central Asia,High income
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,85.09999847,Europe & Central Asia,High income
Denmark,DNK,Urban population growth (annual %),SP.URB.GROW,2000,0.334227739,Europe & Central Asia,High income
Djibouti,DJI,Population density (people per sq. km of land area),EN.POP.DNST,2000,32.23977567,Middle East & North Africa,Lower middle income
Djibouti,DJI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Middle East & North Africa,Lower middle income
Djibouti,DJI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,76.73784,Middle East & North Africa,Lower middle income
Djibouti,DJI,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,26.65136384,Middle East & North Africa,Lower middle income
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,73.34863616,Middle East & North Africa,Lower middle income
Djibouti,DJI,Urban population growth (annual %),SP.URB.GROW,2000,2.520610941,Middle East & North Africa,Lower middle income
Dominica,DMA,Population density (people per sq. km of land area),EN.POP.DNST,2000,91.348,Latin America & Caribbean,Upper middle income
Dominica,DMA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,,Latin America & Caribbean,Upper middle income
Dominica,DMA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,Latin America & Caribbean,Upper middle income
Dominica,DMA,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,34.76472557,Latin America & Caribbean,Upper middle income
Dominica,DMA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,65.23527443,Latin America & Caribbean,Upper middle income
Dominica,DMA,Urban population growth (annual %),SP.URB.GROW,2000,-0.377422144,Latin America & Caribbean,Upper middle income
Dominican Republic,DOM,Population density (people per sq. km of land area),EN.POP.DNST,2000,177.6897123,Latin America & Caribbean,Upper middle income
Dominican Republic,DOM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,23.26034256,Latin America & Caribbean,Upper middle income
