Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,27.04118505,,
South Asia (IDA & IBRD),TSA,Urban population growth (annual %),SP.URB.GROW,2000,2.887841842,,
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,2000,32.04916251,,
Sub-Saharan Africa,SSF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,12.86740593,,
Sub-Saharan Africa,SSF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,62.61884844,,
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,67.33963639,,
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,32.66036361,,
Sub-Saharan Africa,SSF,Urban population growth (annual %),SP.URB.GROW,2000,4.015889376,,
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,2000,32.04603701,,
Sub-Saharan Africa (excluding high income),SSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,12.86740593,,
Sub-Saharan Africa (excluding high income),SSA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,62.61638623,,
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,67.34091614,,
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,32.65908386,,
Sub-Saharan Africa (excluding high income),SSA,Urban population growth (annual %),SP.URB.GROW,2000,4.016483106,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,2000,32.04916251,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,12.86740593,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,62.61884844,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,67.33963639,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,32.66036361,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population growth (annual %),SP.URB.GROW,2000,4.015889376,,
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,2000,57.47540551,,
Upper middle income,UMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,20.11540698,,
Upper middle income,UMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,,
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,53.04344203,,
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,46.95655797,,
Upper middle income,UMC,Urban population growth (annual %),SP.URB.GROW,2000,3.555383013,,
World,WLD,Population density (people per sq. km of land area),EN.POP.DNST,2000,48.44081701,,
World,WLD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2000,20.12792492,,
World,WLD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2000,,,
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2000,53.16014468,,
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,46.83985532,,
World,WLD,Urban population growth (annual %),SP.URB.GROW,2000,2.538628054,,
Africa Eastern and Southern,AFE,Population density (people per sq. km of land area),EN.POP.DNST,2001,34.17687461,,
Africa Eastern and Southern,AFE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,11.9464291,,
Africa Eastern and Southern,AFE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Africa Eastern and Southern,AFE,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,71.16849386,,
Africa Eastern and Southern,AFE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,28.83150614,,
Africa Eastern and Southern,AFE,Urban population growth (annual %),SP.URB.GROW,2001,3.855034134,,
Africa Western and Central,AFW,Population density (people per sq. km of land area),EN.POP.DNST,2001,31.21980404,,
Africa Western and Central,AFW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,14.59189344,,
Africa Western and Central,AFW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Africa Western and Central,AFW,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,60.53925301,,
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,39.46074699,,
Africa Western and Central,AFW,Urban population growth (annual %),SP.URB.GROW,2001,4.33340708,,
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,2001,26.12986115,,
Arab World,ARB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,22.01270274,,
Arab World,ARB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Arab World,ARB,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,47.26183157,,
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,52.73816843,,
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,2001,2.988715692,,
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,2001,10.00454398,,
Caribbean small states,CSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
Caribbean small states,CSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Caribbean small states,CSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,48.58565382,,
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,51.41434618,,
Caribbean small states,CSS,Urban population growth (annual %),SP.URB.GROW,2001,0.754178049,,
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,2001,97.43263476,,
Central Europe and the Baltics,CEB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
Central Europe and the Baltics,CEB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Central Europe and the Baltics,CEB,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,38.46972233,,
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,61.53027767,,
Central Europe and the Baltics,CEB,Urban population growth (annual %),SP.URB.GROW,2001,-0.583300616,,
Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,2001,77.01766287,,
Early-demographic dividend,EAR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,16.18652091,,
Early-demographic dividend,EAR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Early-demographic dividend,EAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,61.5375484,,
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,38.4624516,,
Early-demographic dividend,EAR,Urban population growth (annual %),SP.URB.GROW,2001,2.850178839,,
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,2001,84.61802091,,
East Asia & Pacific,EAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
East Asia & Pacific,EAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
East Asia & Pacific,EAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,57.38451053,,
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,42.61548947,,
East Asia & Pacific,EAS,Urban population growth (annual %),SP.URB.GROW,2001,3.229139207,,
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,2001,114.9488481,,
East Asia & Pacific (excluding high income),EAP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
East Asia & Pacific (excluding high income),EAP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
East Asia & Pacific (excluding high income),EAP,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,62.21581449,,
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,37.78418551,,
East Asia & Pacific (excluding high income),EAP,Urban population growth (annual %),SP.URB.GROW,2001,3.828352401,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,2001,114.318115,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,62.50019686,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,37.49980314,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,2001,3.893831134,,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,2001,118.0453296,,
Euro area,EMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,18.36331368,,
Euro area,EMU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Euro area,EMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,26.23731743,,
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,73.76268257,,
Euro area,EMU,Urban population growth (annual %),SP.URB.GROW,2001,0.643290225,,
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,2001,31.70375796,,
Europe & Central Asia,ECS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,18.17357701,,
Europe & Central Asia,ECS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Europe & Central Asia,ECS,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,31.13371291,,
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,68.86628709,,
Europe & Central Asia,ECS,Urban population growth (annual %),SP.URB.GROW,2001,0.442768205,,
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,2001,37.79063373,,
Europe & Central Asia (excluding high income),ECA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,18.57495762,,
Europe & Central Asia (excluding high income),ECA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,42.95967492,,
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,57.04032508,,
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),SP.URB.GROW,2001,0.972082751,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,2001,19.1397286,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,17.15240127,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,37.16054186,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,62.83945814,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,2001,0.198694253,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,2001,107.8271136,,
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,16.26080048,,
European Union,EUU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
European Union,EUU,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,28.2430008,,
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,71.7569992,,
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,2001,0.463571429,,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,2001,28.4754948,,
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,11.95366483,,
Heavily indebted poor countries (HIPC),HPC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,71.40682207,,
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,28.59317793,,
Heavily indebted poor countries (HIPC),HPC,Urban population growth (annual %),SP.URB.GROW,2001,3.898578878,,
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,2001,24.2811851,,
High income,HIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,,,
High income,HIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,23.61641953,,
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,76.38358047,,
High income,HIC,Urban population growth (annual %),SP.URB.GROW,2001,0.848123399,,
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,2001,57.03688038,,
IBRD only,IBD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,18.40517259,,
IBRD only,IBD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,55.70941542,,
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,44.29058458,,
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2001,2.610302927,,
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,2001,55.63938535,,
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2001,17.06691296,,
IDA & IBRD total,IBT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2001,,,
IDA & IBRD total,IBT,Rural population (% of total population),SP.RUR.TOTL.ZS,2001,58.83159056,,
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,41.16840944,,
